journal,year,volume,issue,article,SI,DOI,event,date
Biomimetics,2020,5,3,41,Normal Issue,https://doi.org/10.3390/biomimetics5030041,Accepted,2020-08-25
Biomimetics,2020,5,3,41,Normal Issue,https://doi.org/10.3390/biomimetics5030041,Published,2020-08-31
Biomimetics,2020,5,3,42,Normal Issue,https://doi.org/10.3390/biomimetics5030042,Received,2020-08-14
Biomimetics,2020,5,3,42,Normal Issue,https://doi.org/10.3390/biomimetics5030042,Revised,2020-08-28
Biomimetics,2020,5,3,42,Normal Issue,https://doi.org/10.3390/biomimetics5030042,Accepted,2020-08-31
Biomimetics,2020,5,3,42,Normal Issue,https://doi.org/10.3390/biomimetics5030042,Published,2020-09-02
Biomimetics,2020,5,3,43,Normal Issue,https://doi.org/10.3390/biomimetics5030043,Received,2020-08-15
Biomimetics,2020,5,3,43,Normal Issue,https://doi.org/10.3390/biomimetics5030043,Revised,2020-08-20
Biomimetics,2020,5,3,43,Normal Issue,https://doi.org/10.3390/biomimetics5030043,Accepted,2020-08-20
Biomimetics,2020,5,3,43,Normal Issue,https://doi.org/10.3390/biomimetics5030043,Published,2020-09-02
Biomimetics,2020,5,3,44,"
(This article belongs to the Special Issue Biomimetic Additive Manufacturing)",https://doi.org/10.3390/biomimetics5030044,Received,2020-07-01
Biomimetics,2020,5,3,44,"
(This article belongs to the Special Issue Biomimetic Additive Manufacturing)",https://doi.org/10.3390/biomimetics5030044,Revised,2020-08-29
Biomimetics,2020,5,3,44,"
(This article belongs to the Special Issue Biomimetic Additive Manufacturing)",https://doi.org/10.3390/biomimetics5030044,Accepted,2020-09-09
Biomimetics,2020,5,3,44,"
(This article belongs to the Special Issue Biomimetic Additive Manufacturing)",https://doi.org/10.3390/biomimetics5030044,Published,2020-09-12
Biomimetics,2020,5,3,45,"
(This article belongs to the Special Issue Biomimetic Functional (Nano)materials)",https://doi.org/10.3390/biomimetics5030045,Received,2020-08-27
Biomimetics,2020,5,3,45,"
(This article belongs to the Special Issue Biomimetic Functional (Nano)materials)",https://doi.org/10.3390/biomimetics5030045,Revised,2020-09-09
Biomimetics,2020,5,3,45,"
(This article belongs to the Special Issue Biomimetic Functional (Nano)materials)",https://doi.org/10.3390/biomimetics5030045,Accepted,2020-09-11
Biomimetics,2020,5,3,45,"
(This article belongs to the Special Issue Biomimetic Functional (Nano)materials)",https://doi.org/10.3390/biomimetics5030045,Published,2020-09-17
Biomimetics,2020,5,4,46,Normal Issue,https://doi.org/10.3390/biomimetics5040046,Received,2020-08-13
Biomimetics,2020,5,4,46,Normal Issue,https://doi.org/10.3390/biomimetics5040046,Revised,2020-09-11
Biomimetics,2020,5,4,46,Normal Issue,https://doi.org/10.3390/biomimetics5040046,Accepted,2020-09-21
Biomimetics,2020,5,4,46,Normal Issue,https://doi.org/10.3390/biomimetics5040046,Published,2020-09-30
Biomimetics,2020,5,4,47,Normal Issue,https://doi.org/10.3390/biomimetics5040047,Received,2020-07-31
Biomimetics,2020,5,4,47,Normal Issue,https://doi.org/10.3390/biomimetics5040047,Revised,2020-09-30
Biomimetics,2020,5,4,47,Normal Issue,https://doi.org/10.3390/biomimetics5040047,Accepted,2020-10-05
Biomimetics,2020,5,4,47,Normal Issue,https://doi.org/10.3390/biomimetics5040047,Published,2020-10-08
Biomimetics,2020,5,4,48,Normal Issue,https://doi.org/10.3390/biomimetics5040048,Received,2020-08-27
Biomimetics,2020,5,4,48,Normal Issue,https://doi.org/10.3390/biomimetics5040048,Revised,2020-10-03
Biomimetics,2020,5,4,48,Normal Issue,https://doi.org/10.3390/biomimetics5040048,Accepted,2020-10-06
Biomimetics,2020,5,4,48,Normal Issue,https://doi.org/10.3390/biomimetics5040048,Published,2020-10-08
Biomimetics,2020,5,4,49,Normal Issue,https://doi.org/10.3390/biomimetics5040049,Received,2020-08-16
Biomimetics,2020,5,4,49,Normal Issue,https://doi.org/10.3390/biomimetics5040049,Revised,2020-09-17
Biomimetics,2020,5,4,49,Normal Issue,https://doi.org/10.3390/biomimetics5040049,Accepted,2020-10-07
Biomimetics,2020,5,4,49,Normal Issue,https://doi.org/10.3390/biomimetics5040049,Published,2020-10-09
Biomimetics,2020,5,4,50,"
(This article belongs to the Special Issue Biomimetic Architectural and Urban Design)",https://doi.org/10.3390/biomimetics5040050,Received,2020-08-27
Biomimetics,2020,5,4,50,"
(This article belongs to the Special Issue Biomimetic Architectural and Urban Design)",https://doi.org/10.3390/biomimetics5040050,Revised,2020-10-03
Biomimetics,2020,5,4,50,"
(This article belongs to the Special Issue Biomimetic Architectural and Urban Design)",https://doi.org/10.3390/biomimetics5040050,Accepted,2020-10-09
Biomimetics,2020,5,4,50,"
(This article belongs to the Special Issue Biomimetic Architectural and Urban Design)",https://doi.org/10.3390/biomimetics5040050,Published,2020-10-12
Biomimetics,2020,5,4,51,Normal Issue,https://doi.org/10.3390/biomimetics5040051,Received,2020-09-15
Biomimetics,2020,5,4,51,Normal Issue,https://doi.org/10.3390/biomimetics5040051,Revised,2020-10-09
Biomimetics,2020,5,4,51,Normal Issue,https://doi.org/10.3390/biomimetics5040051,Accepted,2020-10-10
Biomimetics,2020,5,4,51,Normal Issue,https://doi.org/10.3390/biomimetics5040051,Published,2020-10-12
Biomimetics,2020,5,4,52,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5040052,Received,2020-07-30
Biomimetics,2020,5,4,52,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5040052,Revised,2020-10-05
Biomimetics,2020,5,4,52,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5040052,Accepted,2020-10-06
Biomimetics,2020,5,4,52,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5040052,Published,2020-10-13
Biomimetics,2020,5,4,53,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5040053,Received,2020-07-30
Biomimetics,2020,5,4,53,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5040053,Revised,2020-09-27
Biomimetics,2020,5,4,53,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5040053,Accepted,2020-10-10
Biomimetics,2020,5,4,53,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5040053,Published,2020-10-14
Biomimetics,2020,5,4,54,Normal Issue,https://doi.org/10.3390/biomimetics5040054,Received,2020-08-07
Biomimetics,2020,5,4,54,Normal Issue,https://doi.org/10.3390/biomimetics5040054,Revised,2020-10-15
Biomimetics,2020,5,4,54,Normal Issue,https://doi.org/10.3390/biomimetics5040054,Accepted,2020-10-20
Biomimetics,2020,5,4,54,Normal Issue,https://doi.org/10.3390/biomimetics5040054,Published,2020-10-22
Biomimetics,2020,5,4,55,Normal Issue,https://doi.org/10.3390/biomimetics5040055,Received,2020-08-18
Biomimetics,2020,5,4,55,Normal Issue,https://doi.org/10.3390/biomimetics5040055,Revised,2020-10-20
Biomimetics,2020,5,4,55,Normal Issue,https://doi.org/10.3390/biomimetics5040055,Accepted,2020-10-21
Biomimetics,2020,5,4,55,Normal Issue,https://doi.org/10.3390/biomimetics5040055,Published,2020-10-25
Biomimetics,2020,5,4,56,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5040056,Received,2020-10-03
Biomimetics,2020,5,4,56,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5040056,Revised,2020-10-23
Biomimetics,2020,5,4,56,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5040056,Accepted,2020-10-24
Biomimetics,2020,5,4,56,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics5040056,Published,2020-10-28
Biomimetics,2020,5,4,57,Normal Issue,https://doi.org/10.3390/biomimetics5040057,Received,2020-09-25
Biomimetics,2020,5,4,57,Normal Issue,https://doi.org/10.3390/biomimetics5040057,Revised,2020-10-22
Biomimetics,2020,5,4,57,Normal Issue,https://doi.org/10.3390/biomimetics5040057,Accepted,2020-10-26
Biomimetics,2020,5,4,57,Normal Issue,https://doi.org/10.3390/biomimetics5040057,Published,2020-10-29
Biomimetics,2020,5,4,58,"
(This article belongs to the Special Issue Biomimetic Functional (Nano)materials)",https://doi.org/10.3390/biomimetics5040058,Received,2020-09-17
Biomimetics,2020,5,4,58,"
(This article belongs to the Special Issue Biomimetic Functional (Nano)materials)",https://doi.org/10.3390/biomimetics5040058,Revised,2020-10-15
Biomimetics,2020,5,4,58,"
(This article belongs to the Special Issue Biomimetic Functional (Nano)materials)",https://doi.org/10.3390/biomimetics5040058,Accepted,2020-10-28
Biomimetics,2020,5,4,58,"
(This article belongs to the Special Issue Biomimetic Functional (Nano)materials)",https://doi.org/10.3390/biomimetics5040058,Published,2020-10-30
Biomimetics,2020,5,4,59,Normal Issue,https://doi.org/10.3390/biomimetics5040059,Received,2020-09-14
Biomimetics,2020,5,4,59,Normal Issue,https://doi.org/10.3390/biomimetics5040059,Revised,2020-10-06
Biomimetics,2020,5,4,59,Normal Issue,https://doi.org/10.3390/biomimetics5040059,Accepted,2020-10-22
Biomimetics,2020,5,4,59,Normal Issue,https://doi.org/10.3390/biomimetics5040059,Published,2020-11-04
Biomimetics,2020,5,4,60,Normal Issue,https://doi.org/10.3390/biomimetics5040060,Received,2020-08-28
Biomimetics,2020,5,4,60,Normal Issue,https://doi.org/10.3390/biomimetics5040060,Revised,2020-10-25
Biomimetics,2020,5,4,60,Normal Issue,https://doi.org/10.3390/biomimetics5040060,Accepted,2020-11-02
Biomimetics,2020,5,4,60,Normal Issue,https://doi.org/10.3390/biomimetics5040060,Published,2020-11-09
Biomimetics,2020,5,4,61,Normal Issue,https://doi.org/10.3390/biomimetics5040061,Received,2020-10-15
Biomimetics,2020,5,4,61,Normal Issue,https://doi.org/10.3390/biomimetics5040061,Revised,2020-11-05
Biomimetics,2020,5,4,61,Normal Issue,https://doi.org/10.3390/biomimetics5040061,Accepted,2020-11-16
Biomimetics,2020,5,4,61,Normal Issue,https://doi.org/10.3390/biomimetics5040061,Published,2020-11-17
Biomimetics,2020,5,4,62,Normal Issue,https://doi.org/10.3390/biomimetics5040062,Received,2020-07-24
Biomimetics,2020,5,4,62,Normal Issue,https://doi.org/10.3390/biomimetics5040062,Revised,2020-11-08
Biomimetics,2020,5,4,62,Normal Issue,https://doi.org/10.3390/biomimetics5040062,Accepted,2020-11-16
Biomimetics,2020,5,4,62,Normal Issue,https://doi.org/10.3390/biomimetics5040062,Published,2020-11-18
Biomimetics,2020,5,4,63,"
(This article belongs to the Special Issue Chitin- and Chitosan-Based Composite Materials II)",https://doi.org/10.3390/biomimetics5040063,Received,2020-09-21
Biomimetics,2020,5,4,63,"
(This article belongs to the Special Issue Chitin- and Chitosan-Based Composite Materials II)",https://doi.org/10.3390/biomimetics5040063,Revised,2020-10-29
Biomimetics,2020,5,4,63,"
(This article belongs to the Special Issue Chitin- and Chitosan-Based Composite Materials II)",https://doi.org/10.3390/biomimetics5040063,Accepted,2020-11-16
Biomimetics,2020,5,4,63,"
(This article belongs to the Special Issue Chitin- and Chitosan-Based Composite Materials II)",https://doi.org/10.3390/biomimetics5040063,Published,2020-11-20
Biomimetics,2020,5,4,64,Normal Issue,https://doi.org/10.3390/biomimetics5040064,Received,2020-09-30
Biomimetics,2020,5,4,64,Normal Issue,https://doi.org/10.3390/biomimetics5040064,Revised,2020-11-05
Biomimetics,2020,5,4,64,Normal Issue,https://doi.org/10.3390/biomimetics5040064,Accepted,2020-11-19
Biomimetics,2020,5,4,64,Normal Issue,https://doi.org/10.3390/biomimetics5040064,Published,2020-11-21
Biomimetics,2020,5,4,65,Normal Issue,https://doi.org/10.3390/biomimetics5040065,Received,2020-10-02
Biomimetics,2020,5,4,65,Normal Issue,https://doi.org/10.3390/biomimetics5040065,Revised,2020-10-26
Biomimetics,2020,5,4,65,Normal Issue,https://doi.org/10.3390/biomimetics5040065,Accepted,2020-11-18
Biomimetics,2020,5,4,65,Normal Issue,https://doi.org/10.3390/biomimetics5040065,Published,2020-11-24
Biomimetics,2020,5,4,66,Normal Issue,https://doi.org/10.3390/biomimetics5040066,Received,2020-11-03
Biomimetics,2020,5,4,66,Normal Issue,https://doi.org/10.3390/biomimetics5040066,Revised,2020-11-14
Biomimetics,2020,5,4,66,Normal Issue,https://doi.org/10.3390/biomimetics5040066,Accepted,2020-11-24
Biomimetics,2020,5,4,66,Normal Issue,https://doi.org/10.3390/biomimetics5040066,Published,2020-11-27
Biomimetics,2020,5,4,67,Normal Issue,https://doi.org/10.3390/biomimetics5040067,Received,2020-10-20
Biomimetics,2020,5,4,67,Normal Issue,https://doi.org/10.3390/biomimetics5040067,Revised,2020-11-16
Biomimetics,2020,5,4,67,Normal Issue,https://doi.org/10.3390/biomimetics5040067,Accepted,2020-12-04
Biomimetics,2020,5,4,67,Normal Issue,https://doi.org/10.3390/biomimetics5040067,Published,2020-12-11
Biomimetics,2020,5,4,68,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5040068,"
Received",2020-10-03
Biomimetics,2020,5,4,68,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5040068,Revised,2020-11-23
Biomimetics,2020,5,4,68,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5040068,Accepted,2020-12-04
Biomimetics,2020,5,4,68,"
(This article belongs to the Special Issue Biomimetics from Concept to Reality)",https://doi.org/10.3390/biomimetics5040068,Published,2020-12-16
Biomimetics,2021,6,1,1,"
(This article belongs to the Special Issue Biomimetic Functional (Nano)materials)",https://doi.org/10.3390/biomimetics6010001,Received,2020-10-19
Biomimetics,2021,6,1,1,"
(This article belongs to the Special Issue Biomimetic Functional (Nano)materials)",https://doi.org/10.3390/biomimetics6010001,Revised,2020-12-19
Biomimetics,2021,6,1,1,"
(This article belongs to the Special Issue Biomimetic Functional (Nano)materials)",https://doi.org/10.3390/biomimetics6010001,Accepted,2020-12-23
Biomimetics,2021,6,1,1,"
(This article belongs to the Special Issue Biomimetic Functional (Nano)materials)",https://doi.org/10.3390/biomimetics6010001,Published,2020-12-30
Biomimetics,2021,6,1,2,"
(This article belongs to the Special Issue Biomimetic Architectural and Urban Design)",https://doi.org/10.3390/biomimetics6010002,Received,2020-10-13
Biomimetics,2021,6,1,2,"
(This article belongs to the Special Issue Biomimetic Architectural and Urban Design)",https://doi.org/10.3390/biomimetics6010002,Revised,2020-12-02
Biomimetics,2021,6,1,2,"
(This article belongs to the Special Issue Biomimetic Architectural and Urban Design)",https://doi.org/10.3390/biomimetics6010002,Accepted,2020-12-16
Biomimetics,2021,6,1,2,"
(This article belongs to the Special Issue Biomimetic Architectural and Urban Design)",https://doi.org/10.3390/biomimetics6010002,Published,2020-12-30
Biomimetics,2021,6,1,3,Normal Issue,https://doi.org/10.3390/biomimetics6010003,Received,2020-12-12
Biomimetics,2021,6,1,3,Normal Issue,https://doi.org/10.3390/biomimetics6010003,Revised,2020-12-23
Biomimetics,2021,6,1,3,Normal Issue,https://doi.org/10.3390/biomimetics6010003,Accepted,2020-12-28
Biomimetics,2021,6,1,3,Normal Issue,https://doi.org/10.3390/biomimetics6010003,Published,2020-12-31
Biomimetics,2021,6,1,4,Normal Issue,https://doi.org/10.3390/biomimetics6010004,Received,2020-10-14
Biomimetics,2021,6,1,4,Normal Issue,https://doi.org/10.3390/biomimetics6010004,Revised,2020-12-04
Biomimetics,2021,6,1,4,Normal Issue,https://doi.org/10.3390/biomimetics6010004,Accepted,2020-12-30
Biomimetics,2021,6,1,4,Normal Issue,https://doi.org/10.3390/biomimetics6010004,Published,2021-01-04
Biomimetics,2021,6,1,5,Normal Issue,https://doi.org/10.3390/biomimetics6010005,Received,2020-11-24
Biomimetics,2021,6,1,5,Normal Issue,https://doi.org/10.3390/biomimetics6010005,Revised,2020-12-19
Biomimetics,2021,6,1,5,Normal Issue,https://doi.org/10.3390/biomimetics6010005,Accepted,2020-12-21
Biomimetics,2021,6,1,5,Normal Issue,https://doi.org/10.3390/biomimetics6010005,Published,2021-01-08
Biomimetics,2021,6,1,6,Normal Issue,https://doi.org/10.3390/biomimetics6010006,Received,2020-11-30
Biomimetics,2021,6,1,6,Normal Issue,https://doi.org/10.3390/biomimetics6010006,Revised,2021-01-10
Biomimetics,2021,6,1,6,Normal Issue,https://doi.org/10.3390/biomimetics6010006,Accepted,2021-01-11
Biomimetics,2021,6,1,6,Normal Issue,https://doi.org/10.3390/biomimetics6010006,Published,2021-01-15
Biomimetics,2021,6,1,7,"
(This article belongs to the Special Issue Mechanical Characterization of Biomaterials)",https://doi.org/10.3390/biomimetics6010007,Received,2021-01-03
Biomimetics,2021,6,1,7,"
(This article belongs to the Special Issue Mechanical Characterization of Biomaterials)",https://doi.org/10.3390/biomimetics6010007,Revised,2021-01-10
Biomimetics,2021,6,1,7,"
(This article belongs to the Special Issue Mechanical Characterization of Biomaterials)",https://doi.org/10.3390/biomimetics6010007,Accepted,2021-01-12
Biomimetics,2021,6,1,7,"
(This article belongs to the Special Issue Mechanical Characterization of Biomaterials)",https://doi.org/10.3390/biomimetics6010007,Published,2021-01-15
Biomimetics,2021,6,1,8,Normal Issue,https://doi.org/10.3390/biomimetics6010008,Received,2020-12-04
Biomimetics,2021,6,1,8,Normal Issue,https://doi.org/10.3390/biomimetics6010008,Revised,2020-12-30
Biomimetics,2021,6,1,8,Normal Issue,https://doi.org/10.3390/biomimetics6010008,Accepted,2021-01-14
Biomimetics,2021,6,1,8,Normal Issue,https://doi.org/10.3390/biomimetics6010008,Published,2021-01-19
Biomimetics,2021,6,1,9,Normal Issue,https://doi.org/10.3390/biomimetics6010009,Received,2020-12-14
Biomimetics,2021,6,1,9,Normal Issue,https://doi.org/10.3390/biomimetics6010009,Revised,2021-01-11
Biomimetics,2021,6,1,9,Normal Issue,https://doi.org/10.3390/biomimetics6010009,Accepted,2021-01-20
Biomimetics,2021,6,1,9,Normal Issue,https://doi.org/10.3390/biomimetics6010009,Published,2021-01-23
Biomimetics,2021,6,1,10,Normal Issue,https://doi.org/10.3390/biomimetics6010010,Received,2020-12-15
Biomimetics,2021,6,1,10,Normal Issue,https://doi.org/10.3390/biomimetics6010010,Revised,2021-01-15
Biomimetics,2021,6,1,10,Normal Issue,https://doi.org/10.3390/biomimetics6010010,Accepted,2021-01-20
Biomimetics,2021,6,1,10,Normal Issue,https://doi.org/10.3390/biomimetics6010010,Published,2021-01-27
Biomimetics,2021,6,1,11,Normal Issue,https://doi.org/10.3390/biomimetics6010011,Published,2021-01-31
Biomimetics,2021,6,1,12,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6010012,Received,2020-12-05
Biomimetics,2021,6,1,12,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6010012,Revised,2021-01-20
Biomimetics,2021,6,1,12,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6010012,Accepted,2021-02-02
Biomimetics,2021,6,1,12,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6010012,Published,2021-02-07
Biomimetics,2021,6,1,13,Normal Issue,https://doi.org/10.3390/biomimetics6010013,Received,2020-12-29
Biomimetics,2021,6,1,13,Normal Issue,https://doi.org/10.3390/biomimetics6010013,Revised,2021-02-03
Biomimetics,2021,6,1,13,Normal Issue,https://doi.org/10.3390/biomimetics6010013,Accepted,2021-02-04
Biomimetics,2021,6,1,13,Normal Issue,https://doi.org/10.3390/biomimetics6010013,Published,2021-02-09
Biomimetics,2021,6,1,14,Normal Issue,https://doi.org/10.3390/biomimetics6010014,Received,2020-12-18
Biomimetics,2021,6,1,14,Normal Issue,https://doi.org/10.3390/biomimetics6010014,Revised,2021-01-30
Biomimetics,2021,6,1,14,Normal Issue,https://doi.org/10.3390/biomimetics6010014,Accepted,2021-02-02
Biomimetics,2021,6,1,14,Normal Issue,https://doi.org/10.3390/biomimetics6010014,Published,2021-02-10
Biomimetics,2021,6,1,15,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics6010015,Received,2021-01-16
Biomimetics,2021,6,1,15,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics6010015,Revised,2021-02-09
Biomimetics,2021,6,1,15,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics6010015,Accepted,2021-02-12
Biomimetics,2021,6,1,15,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics6010015,Published,2021-02-16
Biomimetics,2021,6,1,16,"
(This article belongs to the Special Issue Proto-Architecture and Unconventional Biomaterials II)",https://doi.org/10.3390/biomimetics6010016,Received,2021-01-09
Biomimetics,2021,6,1,16,"
(This article belongs to the Special Issue Proto-Architecture and Unconventional Biomaterials II)",https://doi.org/10.3390/biomimetics6010016,Revised,2021-02-12
Biomimetics,2021,6,1,16,"
(This article belongs to the Special Issue Proto-Architecture and Unconventional Biomaterials II)",https://doi.org/10.3390/biomimetics6010016,Accepted,2021-02-12
Biomimetics,2021,6,1,16,"
(This article belongs to the Special Issue Proto-Architecture and Unconventional Biomaterials II)",https://doi.org/10.3390/biomimetics6010016,Published,2021-02-17
Biomimetics,2021,6,1,17,Normal Issue,https://doi.org/10.3390/biomimetics6010017,Received,2020-10-28
Biomimetics,2021,6,1,17,Normal Issue,https://doi.org/10.3390/biomimetics6010017,Revised,2021-02-18
Biomimetics,2021,6,1,17,Normal Issue,https://doi.org/10.3390/biomimetics6010017,Accepted,2021-03-02
Biomimetics,2021,6,1,17,Normal Issue,https://doi.org/10.3390/biomimetics6010017,Published,2021-03-09
Biomimetics,2021,6,1,18,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6010018,Received,2021-02-23
Biomimetics,2021,6,1,18,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6010018,Revised,2021-03-06
Biomimetics,2021,6,1,18,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6010018,Accepted,2021-03-08
Biomimetics,2021,6,1,18,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6010018,Published,2021-03-10
Biomimetics,2021,6,1,19,Normal Issue,https://doi.org/10.3390/biomimetics6010019,Received,2020-12-31
Biomimetics,2021,6,1,19,Normal Issue,https://doi.org/10.3390/biomimetics6010019,Revised,2021-03-02
Biomimetics,2021,6,1,19,Normal Issue,https://doi.org/10.3390/biomimetics6010019,Accepted,2021-03-09
Biomimetics,2021,6,1,19,Normal Issue,https://doi.org/10.3390/biomimetics6010019,Published,2021-03-15
Biomimetics,2021,6,1,20,Normal Issue,https://doi.org/10.3390/biomimetics6010020,Received,2021-02-18
Biomimetics,2021,6,1,20,Normal Issue,https://doi.org/10.3390/biomimetics6010020,Revised,2021-03-12
Biomimetics,2021,6,1,20,Normal Issue,https://doi.org/10.3390/biomimetics6010020,Accepted,2021-03-15
Biomimetics,2021,6,1,20,Normal Issue,https://doi.org/10.3390/biomimetics6010020,Published,2021-03-18
Biomimetics,2021,6,1,21,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6010021,Received,2021-01-08
Biomimetics,2021,6,1,21,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6010021,Revised,2021-03-01
Biomimetics,2021,6,1,21,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6010021,Accepted,2021-03-16
Biomimetics,2021,6,1,21,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6010021,Published,2021-03-18
Biomimetics,2021,6,2,22,Normal Issue,https://doi.org/10.3390/biomimetics6020022,Received,2021-03-07
Biomimetics,2021,6,2,22,Normal Issue,https://doi.org/10.3390/biomimetics6020022,Revised,2021-03-18
Biomimetics,2021,6,2,22,Normal Issue,https://doi.org/10.3390/biomimetics6020022,Accepted,2021-03-22
Biomimetics,2021,6,2,22,Normal Issue,https://doi.org/10.3390/biomimetics6020022,Published,2021-03-26
Biomimetics,2021,6,2,23,Normal Issue,https://doi.org/10.3390/biomimetics6020023,Received,2020-12-30
Biomimetics,2021,6,2,23,Normal Issue,https://doi.org/10.3390/biomimetics6020023,Revised,2021-03-21
Biomimetics,2021,6,2,23,Normal Issue,https://doi.org/10.3390/biomimetics6020023,Accepted,2021-03-22
Biomimetics,2021,6,2,23,Normal Issue,https://doi.org/10.3390/biomimetics6020023,Published,2021-03-29
Biomimetics,2021,6,2,24,"
(This article belongs to the Special Issue Biomimetic Architectural and Urban Design)",https://doi.org/10.3390/biomimetics6020024,Received,2021-02-10
Biomimetics,2021,6,2,24,"
(This article belongs to the Special Issue Biomimetic Architectural and Urban Design)",https://doi.org/10.3390/biomimetics6020024,Revised,2021-03-23
Biomimetics,2021,6,2,24,"
(This article belongs to the Special Issue Biomimetic Architectural and Urban Design)",https://doi.org/10.3390/biomimetics6020024,Accepted,2021-03-25
Biomimetics,2021,6,2,24,"
(This article belongs to the Special Issue Biomimetic Architectural and Urban Design)",https://doi.org/10.3390/biomimetics6020024,Published,2021-03-29
Biomimetics,2021,6,2,25,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6020025,Received,2021-02-08
Biomimetics,2021,6,2,25,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6020025,Revised,2021-03-25
Biomimetics,2021,6,2,25,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6020025,Accepted,2021-03-31
Biomimetics,2021,6,2,25,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6020025,Published,2021-04-02
Biomimetics,2021,6,2,26,Normal Issue,https://doi.org/10.3390/biomimetics6020026,Received,2021-03-20
Biomimetics,2021,6,2,26,Normal Issue,https://doi.org/10.3390/biomimetics6020026,Revised,2021-04-08
Biomimetics,2021,6,2,26,Normal Issue,https://doi.org/10.3390/biomimetics6020026,Accepted,2021-04-15
Biomimetics,2021,6,2,26,Normal Issue,https://doi.org/10.3390/biomimetics6020026,Published,2021-04-20
Biomimetics,2021,6,2,27,"
(This article belongs to the Special Issue Biomimetic Architectural and Urban Design)",https://doi.org/10.3390/biomimetics6020027,Received,2021-02-26
Biomimetics,2021,6,2,27,"
(This article belongs to the Special Issue Biomimetic Architectural and Urban Design)",https://doi.org/10.3390/biomimetics6020027,Revised,2021-04-22
Biomimetics,2021,6,2,27,"
(This article belongs to the Special Issue Biomimetic Architectural and Urban Design)",https://doi.org/10.3390/biomimetics6020027,Accepted,2021-04-23
