journal,ISSN,volume,issue,narticles
jmse,2077-1312,11,1,233
jmse,2077-1312,11,2,228
jmse,2077-1312,11,3,14
jof,2309-608X,3,1,16
jof,2309-608X,3,2,14
jof,2309-608X,3,3,20
jof,2309-608X,3,4,19
jof,2309-608X,4,1,40
jof,2309-608X,4,2,33
jof,2309-608X,4,3,40
jof,2309-608X,4,4,28
jof,2309-608X,5,1,26
jof,2309-608X,5,2,27
jof,2309-608X,5,3,33
jof,2309-608X,5,4,31
jof,2309-608X,6,1,39
jof,2309-608X,6,2,56
jof,2309-608X,6,3,90
jof,2309-608X,6,4,200
jof,2309-608X,7,1,66
jof,2309-608X,7,2,92
jof,2309-608X,7,3,83
jof,2309-608X,7,4,79
jof,2309-608X,7,5,80
jof,2309-608X,7,6,92
jof,2309-608X,7,7,88
jof,2309-608X,7,8,99
jof,2309-608X,7,9,105
jof,2309-608X,7,10,100
jof,2309-608X,7,11,112
jof,2309-608X,7,12,106
jof,2309-608X,8,1,91
jof,2309-608X,8,2,122
jof,2309-608X,8,3,109
jof,2309-608X,8,4,93
jof,2309-608X,8,5,132
jof,2309-608X,8,6,99
jof,2309-608X,8,7,111
jof,2309-608X,8,8,131
jof,2309-608X,8,9,94
jof,2309-608X,8,10,132
jof,2309-608X,8,11,120
jof,2309-608X,8,12,82
jof,2309-608X,9,1,128
jof,2309-608X,9,2,152
jof,2309-608X,9,3,9
jpm,2075-4426,7,1,2
jpm,2075-4426,7,2,2
jpm,2075-4426,7,3,5
jpm,2075-4426,7,4,12
jpm,2075-4426,8,1,12
jpm,2075-4426,8,2,8
jpm,2075-4426,8,3,10
jpm,2075-4426,8,4,15
jpm,2075-4426,9,1,17
jpm,2075-4426,9,2,14
jpm,2075-4426,9,3,13
jpm,2075-4426,9,4,8
jpm,2075-4426,10,1,19
jpm,2075-4426,10,2,35
jpm,2075-4426,10,3,86
jpm,2075-4426,10,4,154
jpm,2075-4426,11,1,60
jpm,2075-4426,11,2,98
jpm,2075-4426,11,3,80
jpm,2075-4426,11,4,82
jpm,2075-4426,11,5,119
jpm,2075-4426,11,6,149
jpm,2075-4426,11,7,94
jpm,2075-4426,11,8,144
jpm,2075-4426,11,9,114
jpm,2075-4426,11,10,106
jpm,2075-4426,11,11,193
jpm,2075-4426,11,12,149
jpm,2075-4426,12,1,122
jpm,2075-4426,12,2,202
jpm,2075-4426,12,3,184
jpm,2075-4426,12,4,145
jpm,2075-4426,12,5,197
jpm,2075-4426,12,6,167
jpm,2075-4426,12,7,174
jpm,2075-4426,12,8,162
jpm,2075-4426,12,9,187
jpm,2075-4426,12,10,213
jpm,2075-4426,12,11,186
jpm,2075-4426,12,12,150
jpm,2075-4426,13,1,160
jpm,2075-4426,13,2,214
jpm,2075-4426,13,3,13
jtaer,0718-1876,11,1,6
jtaer,0718-1876,11,2,6
jtaer,0718-1876,11,3,6
jtaer,0718-1876,12,1,6
jtaer,0718-1876,12,2,6
jtaer,0718-1876,12,3,6
jtaer,0718-1876,13,1,7
jtaer,0718-1876,13,2,7
jtaer,0718-1876,13,3,6
jtaer,0718-1876,14,1,6
jtaer,0718-1876,14,2,11
jtaer,0718-1876,14,3,10
jtaer,0718-1876,15,1,8
jtaer,0718-1876,15,2,8
jtaer,0718-1876,15,3,7
jtaer,0718-1876,16,1,6
jtaer,0718-1876,16,2,13
jtaer,0718-1876,16,3,15
jtaer,0718-1876,16,4,31
jtaer,0718-1876,16,5,42
jtaer,0718-1876,16,6,30
jtaer,0718-1876,16,7,47
jtaer,0718-1876,17,1,18
jtaer,0718-1876,17,2,26
jtaer,0718-1876,17,3,18
jtaer,0718-1876,17,4,29
land,2073-445X,6,1,21
land,2073-445X,6,2,23
land,2073-445X,6,3,21
land,2073-445X,6,4,26
land,2073-445X,7,1,39
land,2073-445X,7,2,39
land,2073-445X,7,3,33
land,2073-445X,7,4,50
land,2073-445X,8,1,21
land,2073-445X,8,2,17
land,2073-445X,8,3,14
land,2073-445X,8,4,20
land,2073-445X,8,5,12
land,2073-445X,8,6,18
land,2073-445X,8,7,10
land,2073-445X,8,8,14
land,2073-445X,8,9,16
land,2073-445X,8,10,14
land,2073-445X,8,11,20
land,2073-445X,8,12,20
land,2073-445X,9,1,31
land,2073-445X,9,2,29
land,2073-445X,9,3,36
land,2073-445X,9,4,32
land,2073-445X,9,5,43
land,2073-445X,9,6,38
land,2073-445X,9,7,27
land,2073-445X,9,8,42
land,2073-445X,9,9,61
land,2073-445X,9,10,59
land,2073-445X,9,11,71
land,2073-445X,9,12,67
land,2073-445X,10,1,90
land,2073-445X,10,2,137
land,2073-445X,10,3,105
land,2073-445X,10,4,107
land,2073-445X,10,5,107
land,2073-445X,10,6,114
land,2073-445X,10,7,106
land,2073-445X,10,8,118
land,2073-445X,10,9,110
land,2073-445X,10,10,111
land,2073-445X,10,11,175
land,2073-445X,10,12,128
land,2073-445X,11,1,144
land,2073-445X,11,2,172
land,2073-445X,11,3,136
land,2073-445X,11,4,139
land,2073-445X,11,5,172
land,2073-445X,11,6,190
land,2073-445X,11,7,167
land,2073-445X,11,8,254
land,2073-445X,11,9,236
land,2073-445X,11,10,264
land,2073-445X,11,11,227
land,2073-445X,11,12,235
land,2073-445X,12,1,263
land,2073-445X,12,2,256
land,2073-445X,12,3,19
life,2075-1729,7,1,12
life,2075-1729,7,2,16
life,2075-1729,7,3,8
life,2075-1729,7,4,17
life,2075-1729,8,1,8
life,2075-1729,8,2,16
life,2075-1729,8,3,13
life,2075-1729,8,4,27
life,2075-1729,9,1,30
life,2075-1729,9,2,23
life,2075-1729,9,3,23
life,2075-1729,9,4,10
life,2075-1729,10,1,6
life,2075-1729,10,2,12
life,2075-1729,10,3,12
life,2075-1729,10,4,20
life,2075-1729,10,5,26
life,2075-1729,10,6,22
life,2075-1729,10,7,21
life,2075-1729,10,8,35
life,2075-1729,10,9,62
life,2075-1729,10,10,32
life,2075-1729,10,11,57
life,2075-1729,10,12,61
life,2075-1729,11,1,72
life,2075-1729,11,2,105
life,2075-1729,11,3,89
life,2075-1729,11,4,100
life,2075-1729,11,5,93
life,2075-1729,11,6,133
life,2075-1729,11,7,130
life,2075-1729,11,8,145
life,2075-1729,11,9,127
life,2075-1729,11,10,116
life,2075-1729,11,11,171
life,2075-1729,11,12,158
life,2075-1729,12,1,133
life,2075-1729,12,2,191
life,2075-1729,12,3,140
life,2075-1729,12,4,141
life,2075-1729,12,5,166
life,2075-1729,12,6,153
life,2075-1729,12,7,178
life,2075-1729,12,8,186
life,2075-1729,12,9,169
life,2075-1729,12,10,219
life,2075-1729,12,11,269
life,2075-1729,12,12,203
life,2075-1729,13,1,251
life,2075-1729,13,2,345
life,2075-1729,13,3,17
lubricants,2075-4442,5,1,8
lubricants,2075-4442,5,2,11
lubricants,2075-4442,5,3,18
lubricants,2075-4442,5,4,11
lubricants,2075-4442,6,1,29
lubricants,2075-4442,6,2,27
lubricants,2075-4442,6,3,28
lubricants,2075-4442,6,4,26
lubricants,2075-4442,7,1,10
lubricants,2075-4442,7,2,9
lubricants,2075-4442,7,3,9
lubricants,2075-4442,7,4,10
lubricants,2075-4442,7,5,8
lubricants,2075-4442,7,6,8
lubricants,2075-4442,7,7,7
lubricants,2075-4442,7,8,10
lubricants,2075-4442,7,9,10
lubricants,2075-4442,7,10,11
lubricants,2075-4442,7,11,9
lubricants,2075-4442,7,12,11
lubricants,2075-4442,8,1,11
lubricants,2075-4442,8,2,11
lubricants,2075-4442,8,3,15
lubricants,2075-4442,8,4,12
lubricants,2075-4442,8,5,12
lubricants,2075-4442,8,6,6
lubricants,2075-4442,8,7,10
lubricants,2075-4442,8,8,6
lubricants,2075-4442,8,9,9
lubricants,2075-4442,8,10,3
lubricants,2075-4442,8,11,6
lubricants,2075-4442,8,12,6
lubricants,2075-4442,9,1,11
lubricants,2075-4442,9,2,10
lubricants,2075-4442,9,3,12
lubricants,2075-4442,9,4,12
lubricants,2075-4442,9,5,12
lubricants,2075-4442,9,6,7
lubricants,2075-4442,9,7,7
lubricants,2075-4442,9,8,13
lubricants,2075-4442,9,9,11
lubricants,2075-4442,9,10,10
lubricants,2075-4442,9,11,7
lubricants,2075-4442,9,12,12
lubricants,2075-4442,10,1,13
lubricants,2075-4442,10,2,18
lubricants,2075-4442,10,3,16
lubricants,2075-4442,10,4,26
lubricants,2075-4442,10,5,31
lubricants,2075-4442,10,6,26
lubricants,2075-4442,10,7,35
lubricants,2075-4442,10,8,33
lubricants,2075-4442,10,9,28
lubricants,2075-4442,10,10,49
lubricants,2075-4442,10,11,48
lubricants,2075-4442,10,12,45
lubricants,2075-4442,11,1,34
lubricants,2075-4442,11,2,56
lubricants,2075-4442,11,3,5
machines,2075-1702,5,1,10
machines,2075-1702,5,2,5
machines,2075-1702,5,3,5
machines,2075-1702,5,4,13
machines,2075-1702,6,1,11
machines,2075-1702,6,2,15
machines,2075-1702,6,3,16
machines,2075-1702,6,4,23
machines,2075-1702,7,1,20
machines,2075-1702,7,2,27
machines,2075-1702,7,3,14
machines,2075-1702,7,4,16
machines,2075-1702,8,1,15
machines,2075-1702,8,2,19
machines,2075-1702,8,3,24
machines,2075-1702,8,4,31
machines,2075-1702,9,1,21
machines,2075-1702,9,2,24
machines,2075-1702,9,3,23
machines,2075-1702,9,4,14
machines,2075-1702,9,5,23
machines,2075-1702,9,6,21
machines,2075-1702,9,7,12
machines,2075-1702,9,8,41
machines,2075-1702,9,9,25
machines,2075-1702,9,10,40
machines,2075-1702,9,11,57
machines,2075-1702,9,12,74
machines,2075-1702,10,1,67
machines,2075-1702,10,2,93
machines,2075-1702,10,3,61
machines,2075-1702,10,4,64
machines,2075-1702,10,5,123
machines,2075-1702,10,6,84
machines,2075-1702,10,7,105
machines,2075-1702,10,8,122
machines,2075-1702,10,9,104
machines,2075-1702,10,10,142
machines,2075-1702,10,11,140
machines,2075-1702,10,12,139
machines,2075-1702,11,1,124
machines,2075-1702,11,2,192
machines,2075-1702,11,3,4
magnetochemistry,2312-7481,3,1,15
magnetochemistry,2312-7481,3,2,7
magnetochemistry,2312-7481,3,3,7
magnetochemistry,2312-7481,3,4,13
magnetochemistry,2312-7481,4,1,18
magnetochemistry,2312-7481,4,2,10
magnetochemistry,2312-7481,4,3,13
magnetochemistry,2312-7481,4,4,18
magnetochemistry,2312-7481,5,1,20
magnetochemistry,2312-7481,5,2,18
magnetochemistry,2312-7481,5,3,15
magnetochemistry,2312-7481,5,4,16
magnetochemistry,2312-7481,6,1,16
magnetochemistry,2312-7481,6,2,12
magnetochemistry,2312-7481,6,3,16
magnetochemistry,2312-7481,6,4,29
magnetochemistry,2312-7481,7,1,16
magnetochemistry,2312-7481,7,2,14
magnetochemistry,2312-7481,7,3,14
magnetochemistry,2312-7481,7,4,11
magnetochemistry,2312-7481,7,5,18
magnetochemistry,2312-7481,7,6,16
magnetochemistry,2312-7481,7,7,17
magnetochemistry,2312-7481,7,8,14
magnetochemistry,2312-7481,7,9,12
magnetochemistry,2312-7481,7,10,8
magnetochemistry,2312-7481,7,11,11
magnetochemistry,2312-7481,7,12,10
magnetochemistry,2312-7481,8,1,11
magnetochemistry,2312-7481,8,2,15
magnetochemistry,2312-7481,8,3,9
magnetochemistry,2312-7481,8,4,11
magnetochemistry,2312-7481,8,5,12
magnetochemistry,2312-7481,8,6,7
magnetochemistry,2312-7481,8,7,9
magnetochemistry,2312-7481,8,8,19
magnetochemistry,2312-7481,8,9,17
magnetochemistry,2312-7481,8,10,26
magnetochemistry,2312-7481,8,11,25
magnetochemistry,2312-7481,8,12,29
magnetochemistry,2312-7481,9,1,33
magnetochemistry,2312-7481,9,2,25
magnetochemistry,2312-7481,9,3,1
marinedrugs,1660-3397,15,1,23
marinedrugs,1660-3397,15,2,28
marinedrugs,1660-3397,15,3,33
marinedrugs,1660-3397,15,4,40
marinedrugs,1660-3397,15,5,21
marinedrugs,1660-3397,15,6,47
marinedrugs,1660-3397,15,7,42
marinedrugs,1660-3397,15,8,26
marinedrugs,1660-3397,15,9,33
marinedrugs,1660-3397,15,10,36
marinedrugs,1660-3397,15,11,34
marinedrugs,1660-3397,15,12,30
marinedrugs,1660-3397,16,1,38
marinedrugs,1660-3397,16,2,36
marinedrugs,1660-3397,16,3,24
marinedrugs,1660-3397,16,4,39
marinedrugs,1660-3397,16,5,38
marinedrugs,1660-3397,16,6,42
marinedrugs,1660-3397,16,7,29
marinedrugs,1660-3397,16,8,43
marinedrugs,1660-3397,16,9,53
marinedrugs,1660-3397,16,10,55
marinedrugs,1660-3397,16,11,62
marinedrugs,1660-3397,16,12,60
marinedrugs,1660-3397,17,1,72
marinedrugs,1660-3397,17,2,64
marinedrugs,1660-3397,17,3,57
marinedrugs,1660-3397,17,4,54
marinedrugs,1660-3397,17,5,64
marinedrugs,1660-3397,17,6,70
marinedrugs,1660-3397,17,7,50
marinedrugs,1660-3397,17,8,53
marinedrugs,1660-3397,17,9,56
marinedrugs,1660-3397,17,10,55
marinedrugs,1660-3397,17,11,53
marinedrugs,1660-3397,17,12,62
marinedrugs,1660-3397,18,1,69
marinedrugs,1660-3397,18,2,61
marinedrugs,1660-3397,18,3,47
marinedrugs,1660-3397,18,4,51
marinedrugs,1660-3397,18,5,50
marinedrugs,1660-3397,18,6,57
marinedrugs,1660-3397,18,7,40
marinedrugs,1660-3397,18,8,55
marinedrugs,1660-3397,18,9,56
marinedrugs,1660-3397,18,10,36
marinedrugs,1660-3397,18,11,61
marinedrugs,1660-3397,18,12,78
marinedrugs,1660-3397,19,1,44
marinedrugs,1660-3397,19,2,75
marinedrugs,1660-3397,19,3,58
marinedrugs,1660-3397,19,4,55
marinedrugs,1660-3397,19,5,50
marinedrugs,1660-3397,19,6,69
marinedrugs,1660-3397,19,7,51
marinedrugs,1660-3397,19,8,70
marinedrugs,1660-3397,19,9,55
marinedrugs,1660-3397,19,10,57
marinedrugs,1660-3397,19,11,66
marinedrugs,1660-3397,19,12,65
marinedrugs,1660-3397,20,1,78
marinedrugs,1660-3397,20,2,77
marinedrugs,1660-3397,20,3,63
marinedrugs,1660-3397,20,4,54
marinedrugs,1660-3397,20,5,66
marinedrugs,1660-3397,20,6,67
marinedrugs,1660-3397,20,7,60
marinedrugs,1660-3397,20,8,75
marinedrugs,1660-3397,20,9,46
marinedrugs,1660-3397,20,10,69
marinedrugs,1660-3397,20,11,73
marinedrugs,1660-3397,20,12,61
marinedrugs,1660-3397,21,1,54
marinedrugs,1660-3397,21,2,79
marinedrugs,1660-3397,21,3,6
materials,1996-1944,10,1,93
materials,1996-1944,10,2,124
materials,1996-1944,10,3,108
materials,1996-1944,10,4,123
materials,1996-1944,10,5,118
materials,1996-1944,10,6,117
materials,1996-1944,10,7,163
materials,1996-1944,10,8,134
materials,1996-1944,10,9,125
materials,1996-1944,10,10,117
materials,1996-1944,10,11,118
materials,1996-1944,10,12,111
materials,1996-1944,11,1,173
materials,1996-1944,11,2,157
materials,1996-1944,11,3,128
materials,1996-1944,11,4,192
materials,1996-1944,11,5,217
materials,1996-1944,11,6,182
materials,1996-1944,11,7,214
materials,1996-1944,11,8,221
materials,1996-1944,11,9,302
materials,1996-1944,11,10,279
materials,1996-1944,11,11,277
materials,1996-1944,11,12,254
materials,1996-1944,12,1,196
materials,1996-1944,12,2,135
materials,1996-1944,12,3,219
materials,1996-1944,12,4,134
materials,1996-1944,12,5,156
materials,1996-1944,12,6,161
materials,1996-1944,12,7,193
materials,1996-1944,12,8,165
materials,1996-1944,12,9,212
materials,1996-1944,12,10,155
materials,1996-1944,12,11,155
materials,1996-1944,12,12,155
materials,1996-1944,12,13,176
materials,1996-1944,12,14,127
materials,1996-1944,12,15,160
materials,1996-1944,12,16,148
materials,1996-1944,12,17,194
materials,1996-1944,12,18,210
materials,1996-1944,12,19,225
materials,1996-1944,12,20,183
materials,1996-1944,12,21,184
materials,1996-1944,12,22,161
materials,1996-1944,12,23,218
materials,1996-1944,12,24,223
materials,1996-1944,13,1,253
materials,1996-1944,13,2,240
materials,1996-1944,13,3,316
materials,1996-1944,13,4,213
materials,1996-1944,13,5,239
materials,1996-1944,13,6,221
materials,1996-1944,13,7,314
materials,1996-1944,13,8,210
materials,1996-1944,13,9,202
materials,1996-1944,13,10,216
materials,1996-1944,13,11,245
materials,1996-1944,13,12,213
materials,1996-1944,13,13,159
materials,1996-1944,13,14,202
materials,1996-1944,13,15,198
materials,1996-1944,13,16,214
materials,1996-1944,13,17,252
materials,1996-1944,13,18,308
materials,1996-1944,13,19,251
materials,1996-1944,13,20,226
materials,1996-1944,13,21,362
materials,1996-1944,13,22,252
materials,1996-1944,13,23,281
materials,1996-1944,13,24,254
materials,1996-1944,14,1,235
materials,1996-1944,14,2,237
materials,1996-1944,14,3,230
materials,1996-1944,14,4,350
materials,1996-1944,14,5,269
materials,1996-1944,14,6,255
materials,1996-1944,14,7,238
materials,1996-1944,14,8,274
materials,1996-1944,14,9,379
materials,1996-1944,14,10,229
materials,1996-1944,14,11,444
materials,1996-1944,14,12,299
materials,1996-1944,14,13,328
materials,1996-1944,14,14,293
materials,1996-1944,14,15,288
materials,1996-1944,14,16,423
materials,1996-1944,14,17,347
materials,1996-1944,14,18,346
materials,1996-1944,14,19,443
materials,1996-1944,14,20,321
materials,1996-1944,14,21,505
materials,1996-1944,14,22,371
materials,1996-1944,14,23,385
materials,1996-1944,14,24,424
materials,1996-1944,15,1,396
materials,1996-1944,15,2,298
materials,1996-1944,15,3,576
materials,1996-1944,15,4,351
materials,1996-1944,15,5,361
materials,1996-1944,15,6,357
materials,1996-1944,15,7,365
materials,1996-1944,15,8,254
materials,1996-1944,15,9,453
materials,1996-1944,15,10,326
materials,1996-1944,15,11,302
materials,1996-1944,15,12,330
materials,1996-1944,15,13,356
materials,1996-1944,15,14,362
materials,1996-1944,15,15,381
materials,1996-1944,15,16,331
materials,1996-1944,15,17,383
materials,1996-1944,15,18,321
materials,1996-1944,15,19,540
materials,1996-1944,15,20,362
materials,1996-1944,15,21,462
materials,1996-1944,15,22,409
materials,1996-1944,15,23,431
materials,1996-1944,15,24,384
materials,1996-1944,16,1,463
materials,1996-1944,16,2,424
materials,1996-1944,16,3,437
materials,1996-1944,16,4,431
materials,1996-1944,16,5,67
mathematics,2227-7390,5,1,18
mathematics,2227-7390,5,2,16
mathematics,2227-7390,5,3,12
mathematics,2227-7390,5,4,38
mathematics,2227-7390,6,1,14
mathematics,2227-7390,6,2,15
mathematics,2227-7390,6,3,15
mathematics,2227-7390,6,4,20
mathematics,2227-7390,6,5,22
mathematics,2227-7390,6,6,19
mathematics,2227-7390,6,7,22
mathematics,2227-7390,6,8,14
mathematics,2227-7390,6,9,31
mathematics,2227-7390,6,10,42
mathematics,2227-7390,6,11,58
mathematics,2227-7390,6,12,65
mathematics,2227-7390,7,1,110
mathematics,2227-7390,7,2,103
mathematics,2227-7390,7,3,94
mathematics,2227-7390,7,4,71
mathematics,2227-7390,7,5,106
mathematics,2227-7390,7,6,83
mathematics,2227-7390,7,7,90
mathematics,2227-7390,7,8,108
mathematics,2227-7390,7,9,106
mathematics,2227-7390,7,10,132
mathematics,2227-7390,7,11,130
mathematics,2227-7390,7,12,114
mathematics,2227-7390,8,1,145
mathematics,2227-7390,8,2,156
mathematics,2227-7390,8,3,159
mathematics,2227-7390,8,4,192
mathematics,2227-7390,8,5,206
mathematics,2227-7390,8,6,186
mathematics,2227-7390,8,7,155
mathematics,2227-7390,8,8,188
mathematics,2227-7390,8,9,250
mathematics,2227-7390,8,10,216
mathematics,2227-7390,8,11,244
mathematics,2227-7390,8,12,163
mathematics,2227-7390,9,1,107
mathematics,2227-7390,9,2,93
mathematics,2227-7390,9,3,93
mathematics,2227-7390,9,4,160
mathematics,2227-7390,9,5,128
mathematics,2227-7390,9,6,114
mathematics,2227-7390,9,7,96
mathematics,2227-7390,9,8,124
mathematics,2227-7390,9,9,157
mathematics,2227-7390,9,10,85
mathematics,2227-7390,9,11,155
mathematics,2227-7390,9,12,142
mathematics,2227-7390,9,13,128
mathematics,2227-7390,9,14,127
mathematics,2227-7390,9,15,124
mathematics,2227-7390,9,16,183
mathematics,2227-7390,9,17,161
mathematics,2227-7390,9,18,170
mathematics,2227-7390,9,19,181
mathematics,2227-7390,9,20,110
mathematics,2227-7390,9,21,198
mathematics,2227-7390,9,22,153
mathematics,2227-7390,9,23,159
mathematics,2227-7390,9,24,182
mathematics,2227-7390,10,1,164
mathematics,2227-7390,10,2,123
mathematics,2227-7390,10,3,246
mathematics,2227-7390,10,4,139
mathematics,2227-7390,10,5,176
mathematics,2227-7390,10,6,159
mathematics,2227-7390,10,7,195
mathematics,2227-7390,10,8,150
mathematics,2227-7390,10,9,264
mathematics,2227-7390,10,10,170
mathematics,2227-7390,10,11,166
mathematics,2227-7390,10,12,200
mathematics,2227-7390,10,13,210
mathematics,2227-7390,10,14,185
mathematics,2227-7390,10,15,277
mathematics,2227-7390,10,16,204
mathematics,2227-7390,10,17,190
mathematics,2227-7390,10,18,192
mathematics,2227-7390,10,19,308
mathematics,2227-7390,10,20,201
mathematics,2227-7390,10,21,245
mathematics,2227-7390,10,22,229
mathematics,2227-7390,10,23,235
mathematics,2227-7390,10,24,209
mathematics,2227-7390,11,1,255
mathematics,2227-7390,11,2,237
mathematics,2227-7390,11,3,297
mathematics,2227-7390,11,4,278
mathematics,2227-7390,11,5,43
medicina,1648-9144,53,1,9
medicina,1648-9144,53,2,8
medicina,1648-9144,53,3,9
medicina,1648-9144,53,4,9
medicina,1648-9144,53,5,8
medicina,1648-9144,53,6,9
medicina,1648-9144,54,1,10
medicina,1648-9144,54,2,21
medicina,1648-9144,54,3,18
medicina,1648-9144,54,4,16
medicina,1648-9144,54,5,26
medicina,1648-9144,54,6,18
medicina,1648-9144,55,1,24
medicina,1648-9144,55,2,33
medicina,1648-9144,55,3,23
medicina,1648-9144,55,4,35
medicina,1648-9144,55,5,100
medicina,1648-9144,55,6,97
medicina,1648-9144,55,7,89
medicina,1648-9144,55,8,106
medicina,1648-9144,55,9,101
medicina,1648-9144,55,10,103
medicina,1648-9144,55,11,39
medicina,1648-9144,55,12,36
medicina,1648-9144,56,1,45
medicina,1648-9144,56,2,49
medicina,1648-9144,56,3,50
medicina,1648-9144,56,4,61
medicina,1648-9144,56,5,49
medicina,1648-9144,56,6,64
medicina,1648-9144,56,7,46
medicina,1648-9144,56,8,51
medicina,1648-9144,56,9,70
medicina,1648-9144,56,10,69
medicina,1648-9144,56,11,78
medicina,1648-9144,56,12,95
medicina,1648-9144,57,1,81
medicina,1648-9144,57,2,108
medicina,1648-9144,57,3,112
medicina,1648-9144,57,4,97
medicina,1648-9144,57,5,114
medicina,1648-9144,57,6,128
medicina,1648-9144,57,7,93
medicina,1648-9144,57,8,123
medicina,1648-9144,57,9,139
medicina,1648-9144,57,10,139
medicina,1648-9144,57,11,150
medicina,1648-9144,57,12,105
medicina,1648-9144,58,1,141
medicina,1648-9144,58,2,187
medicina,1648-9144,58,3,129
medicina,1648-9144,58,4,101
medicina,1648-9144,58,5,134
medicina,1648-9144,58,6,143
medicina,1648-9144,58,7,138
medicina,1648-9144,58,8,165
medicina,1648-9144,58,9,174
medicina,1648-9144,58,10,190
medicina,1648-9144,58,11,193
medicina,1648-9144,58,12,180
medicina,1648-9144,59,1,183
medicina,1648-9144,59,2,236
medicina,1648-9144,59,3,17
membranes,2077-0375,7,1,16
membranes,2077-0375,7,2,16
membranes,2077-0375,7,3,22
membranes,2077-0375,7,4,16
membranes,2077-0375,8,1,16
membranes,2077-0375,8,2,18
membranes,2077-0375,8,3,51
membranes,2077-0375,8,4,49
membranes,2077-0375,9,1,17
membranes,2077-0375,9,2,16
membranes,2077-0375,9,3,11
membranes,2077-0375,9,4,12
membranes,2077-0375,9,5,9
membranes,2077-0375,9,6,9
membranes,2077-0375,9,7,16
membranes,2077-0375,9,8,14
membranes,2077-0375,9,9,18
membranes,2077-0375,9,10,13
membranes,2077-0375,9,11,20
membranes,2077-0375,9,12,17
membranes,2077-0375,10,1,19
membranes,2077-0375,10,2,14
membranes,2077-0375,10,3,21
membranes,2077-0375,10,4,24
membranes,2077-0375,10,5,33
membranes,2077-0375,10,6,24
membranes,2077-0375,10,7,24
membranes,2077-0375,10,8,32
membranes,2077-0375,10,9,57
membranes,2077-0375,10,10,52
membranes,2077-0375,10,11,65
membranes,2077-0375,10,12,80
membranes,2077-0375,11,1,70
membranes,2077-0375,11,2,87
membranes,2077-0375,11,3,72
membranes,2077-0375,11,4,70
membranes,2077-0375,11,5,76
membranes,2077-0375,11,6,82
membranes,2077-0375,11,7,91
membranes,2077-0375,11,8,97
membranes,2077-0375,11,9,78
membranes,2077-0375,11,10,73
membranes,2077-0375,11,11,110
membranes,2077-0375,11,12,92
membranes,2077-0375,12,1,100
membranes,2077-0375,12,2,148
membranes,2077-0375,12,3,99
membranes,2077-0375,12,4,92
membranes,2077-0375,12,5,105
membranes,2077-0375,12,6,92
membranes,2077-0375,12,7,87
membranes,2077-0375,12,8,95
membranes,2077-0375,12,9,86
membranes,2077-0375,12,10,122
membranes,2077-0375,12,11,144
membranes,2077-0375,12,12,117
membranes,2077-0375,13,1,118
membranes,2077-0375,13,2,134
membranes,2077-0375,13,3,8
metabolites,2218-1989,7,1,11
metabolites,2218-1989,7,2,19
metabolites,2218-1989,7,3,18
metabolites,2218-1989,7,4,17
metabolites,2218-1989,8,1,24
metabolites,2218-1989,8,2,15
metabolites,2218-1989,8,3,14
metabolites,2218-1989,8,4,42
metabolites,2218-1989,9,1,18
metabolites,2218-1989,9,2,20
metabolites,2218-1989,9,3,21
metabolites,2218-1989,9,4,21
metabolites,2218-1989,9,5,24
metabolites,2218-1989,9,6,17
metabolites,2218-1989,9,7,33
metabolites,2218-1989,9,8,16
metabolites,2218-1989,9,9,22
metabolites,2218-1989,9,10,50
metabolites,2218-1989,9,11,39
metabolites,2218-1989,9,12,27
metabolites,2218-1989,10,1,41
metabolites,2218-1989,10,2,38
metabolites,2218-1989,10,3,43
metabolites,2218-1989,10,4,49
metabolites,2218-1989,10,5,45
metabolites,2218-1989,10,6,50
metabolites,2218-1989,10,7,33
metabolites,2218-1989,10,8,36
metabolites,2218-1989,10,9,44
metabolites,2218-1989,10,10,43
metabolites,2218-1989,10,11,54
metabolites,2218-1989,10,12,42
metabolites,2218-1989,11,1,60
metabolites,2218-1989,11,2,68
metabolites,2218-1989,11,3,63
metabolites,2218-1989,11,4,64
metabolites,2218-1989,11,5,76
metabolites,2218-1989,11,6,77
metabolites,2218-1989,11,7,59
metabolites,2218-1989,11,8,96
metabolites,2218-1989,11,9,83
metabolites,2218-1989,11,10,65
metabolites,2218-1989,11,11,86
metabolites,2218-1989,11,12,94
metabolites,2218-1989,12,1,88
metabolites,2218-1989,12,2,107
metabolites,2218-1989,12,3,77
metabolites,2218-1989,12,4,94
metabolites,2218-1989,12,5,105
metabolites,2218-1989,12,6,97
metabolites,2218-1989,12,7,104
metabolites,2218-1989,12,8,101
metabolites,2218-1989,12,9,110
metabolites,2218-1989,12,10,123
metabolites,2218-1989,12,11,150
metabolites,2218-1989,12,12,141
metabolites,2218-1989,13,1,136
metabolites,2218-1989,13,2,176
metabolites,2218-1989,13,3,14
metals,2075-4701,7,1,31
metals,2075-4701,7,2,37
metals,2075-4701,7,3,38
metals,2075-4701,7,4,45
metals,2075-4701,7,5,32
metals,2075-4701,7,6,46
metals,2075-4701,7,7,52
metals,2075-4701,7,8,40
metals,2075-4701,7,9,62
metals,2075-4701,7,10,67
metals,2075-4701,7,11,65
metals,2075-4701,7,12,59
metals,2075-4701,8,1,80
metals,2075-4701,8,2,67
metals,2075-4701,8,3,50
metals,2075-4701,8,4,93
metals,2075-4701,8,5,82
metals,2075-4701,8,6,98
